,Match Datetime,campaign,Competition,Team name,sc_ra,sc_ca,sc_la,sc_md,sc_md_pic,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,id,Opponent,Match Date,Tactic short,Match Type,T_C,Indiv Order
0,2026-08-28 20:00:00,94,Nations Cup,Tanzania,15.9993,12.6978,9.6503,9.7603,8.1928,10.25,21.5,21.25,19.5,15.75,12.5,9.5,9.0,12.0,Counter-attacks,20,0,4-4-2,4,4,2,2,0,16,ZHUEHHQUEQQUEW,3443040000,A,Guam,13.75,16.0,16.5,16.75,14.0,17.25,9.25,8.0,10.5,Normal,0,0,3-5-2,3,5,2,1,0,14,ZHEUEUTUTUHPQE,133110300,H,41979670,Gua,2026-08-28,CA,NC,442ca,NMW-WMNW-NNN-N
1,2026-08-21 20:00:00,94,Nations Cup,Tanzania,17.0809,20.4453,11.6461,14.7911,12.4156,16.5,14.0,11.25,7.25,16.5,19.75,11.25,9.0,10.5,Normal,0,0,2-5-3,2,5,3,3,10,16,ZHPEEEQHQUUUWW,1101103000,A,Schweiz,13.75,17.25,18.0,17.75,14.75,15.75,14.75,9.0,12.0,Normal,0,0,3-5-2,3,5,2,2,0,15,UUEHEUQHQHQPQE,3000300,H,41943612,Sch,2026-08-21,N,NC,AoA,NOO---NOONMNNN
2,2026-08-14 20:00:00,94,Nations Cup,Tanzania,12.7966,10.5818,11.3201,8.3282,6.9907,7.5,21.5,23.25,23.25,13.0,10.75,11.5,9.25,12.75,Counter-attacks,22,0,5-3-2,5,3,2,0,-6,15,ZHUHQQQQEEQUEW,4000000,A,Brasil,9.5,23.5,24.5,23.0,18.25,14.0,8.25,8.75,11.5,Counter-attacks,19,0,4-3-3,4,3,3,3,-10,17,ZUQEUQQHQEEUQP,2041000,H,41895162,Bra,2026-08-14,CA,NC,hardca,NNNNWNNN--NN-N
3,2026-08-07 20:00:00,94,Nations Cup,Tanzania,10.8244,12.9893,11.3055,13.1246,11.0168,15.0,19.5,19.5,19.5,11.25,13.5,11.75,10.0,12.5,Normal,0,0,3-5-2,3,5,2,1,-10,16,ZQEUEHQHQHQWEU,3000300,A,San Marino,10.75,21.75,24.5,21.75,12.25,12.0,13.0,8.25,11.75,Counter-attacks,18,0,4-4-2,4,4,2,2,-10,15,ZUHEUHQQEHHPPE,2000000000,H,41872825,San,2026-08-07,N,NC,AoD,NN-N-NMNNNMN-N
4,2026-07-31 20:00:00,94,Nations Cup,Tanzania,11.3789,13.0736,12.5894,10.9168,9.1635,12.5,15.75,17.25,16.75,11.75,13.5,13.0,9.5,12.5,Normal,0,0,3-5-2,3,5,2,2,10,15,ZQEHEHQUHHQUEP,3010300,H,Ireland,8.75,20.5,20.75,20.25,14.25,14.5,14.5,8.25,10.75,Counter-attacks,19,0,4-3-3,4,3,3,1,-5,12,ZHUEHZQEEHQWQH,3400000000,A,41845843,Ire,2026-07-31,N,NC,att,NN-N-NMNONMN-N
5,2026-07-24 20:00:00,94,Nations Cup,Tanzania,15.7009,10.0122,15.2458,7.2726,6.1046,8.25,20.75,20.5,22.5,17.25,11.0,16.75,9.0,12.0,Counter-attacks,19,0,4-4-2,4,4,2,0,-8,15,ZHUEQQQQEUQUEP,40144100,H,Al Urdun,12.75,17.25,17.5,17.75,12.75,14.75,12.75,8.0,11.0,Normal,0,0,3-5-2,3,5,2,2,0,13,ZHEZEZHHHHUQEW,103000300,A,41820602,Al ,2026-07-24,CA,NC,442ca,NNN-WNOW-WON-N
6,2026-07-17 20:00:00,94,Nations Cup,Tanzania,13.0436,7.3227,10.9841,8.3497,7.0088,9.25,25.5,23.5,24.5,14.25,8.0,12.0,9.25,13.25,Counter-attacks,23,0,5-4-1,5,4,1,1,-8,15,ZHQUQQQUEQQEEP,404004400,H,Deutschland,12.75,16.25,17.0,17.0,13.0,16.25,15.5,10.25,12.25,Normal,0,0,3-5-2,3,5,2,0,-1,13,ZUEUEUUUUUQEUQ,3000000,A,41683737,Deu,2026-07-17,CA,NC,hardca,NNWNWNNW-WN--N
7,2026-07-10 20:00:00,94,Nations Cup,Tanzania,8.1726,7.9322,8.413,11.5058,9.6579,12.0,18.5,23.0,22.75,8.5,8.25,8.75,9.75,13.25,Play creatively,21,0,4-5-1,4,5,1,5,-5,15,ZQEQUQQQHHQEEP,2100300030,H,Turkiye,11.0,12.75,9.5,8.75,18.0,21.5,16.25,8.75,10.0,Play creatively,22,0,2-5-3,2,5,3,0,10,11,ZQEEETUUQHQWQQ,30003000,A,41345749,Tur,2026-07-10,PC,NC,PC,ND-ONNMNNNM--N
8,2026-07-03 20:00:00,94,Nations Cup,Tanzania,13.7827,14.0203,14.0203,9.5325,8.0016,7.75,19.0,20.25,18.25,14.5,14.75,14.75,9.75,13.0,Counter-attacks,19,0,4-4-2,4,4,2,1,0,15,ZHUEHQQQEHQEWU,2000111100,A,Al Iraq,10.25,16.75,16.5,16.5,15.5,16.0,15.5,7.5,11.25,Normal,0,0,3-5-2,3,5,2,1,0,12,ZPEPEQTHHQQHEP,1000,H,41279471,Al ,2026-07-03,CA,NC,442ca,NDN-NNOO-OO-NN
9,2026-06-26 20:00:00,94,Nations Cup,Tanzania,11.4916,12.9905,12.7407,12.352,10.3682,9.25,17.25,17.5,18.0,11.5,13.0,12.75,10.0,12.75,Normal,0,0,3-5-2,3,5,2,5,8,15,ZQEUEQQQHHQEUW,3011100,A,Bahamas,5.0,20.0,18.75,19.75,12.25,6.5,6.75,6.5,9.5,Counter-attacks,14,0,4-4-2,4,4,2,0,-10,5,ZTQEHUQEpHQQPE,402020240,H,41263693,Bah,2026-06-26,N,NC,att,NN-N-NMNOOO-NN
