,Match Datetime,campaign,Competition,Team name,sc_ra,sc_ca,sc_la,sc_md,sc_md_pic,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,id,Opponent,Match Date,Tactic short,Match Type,T_C,Indiv Order
0,2026-07-03 20:00:00+02:00,94,Nations Cup,Nicaragua,15.1168,13.3233,16.9103,7.6474,6.4192,6.0,23.25,20.5,22.0,14.75,13.0,16.5,9.5,12.25,Counter-attacks,22,0,5-3-2,5,3,2,2,-6,11,ZUQHPQQEUEUEQQ,404011100,A,Kazakhstan,9.75,17.0,17.25,17.75,15.25,14.0,15.5,9.0,11.25,Normal,0,0,3-5-2,3,5,2,0,0,13,ZSEZEUTUTHHQEP,0,H,41279476,Kaz,2026-07-03,CA,NC,hardca,NNWNWNO-O-O-NN
1,2026-06-26 20:00:00+02:00,94,Nations Cup,Nicaragua,14.2407,16.3121,20.4549,12.7994,10.7439,9.25,14.75,14.25,18.0,13.75,15.75,19.75,10.25,12.25,Normal,0,0,3-5-2,3,5,2,3,6,11,ZPEEQUQHHUUQEQ,410001100,A,Hanguk,7.75,17.25,20.5,17.0,13.75,16.5,14.0,8.25,10.75,Normal,0,0,4-4-2,4,4,2,2,4,13,ZQPEPHPZEHQHEZ,0,H,41263696,Han,2026-06-26,N,NC,bal,NN--WONNNOON-N
2,2026-06-19 20:00:00+02:00,94,Friendly,Nicaragua,,,,,,7.0,13.75,18.5,14.75,7.25,4.5,12.25,8.25,11.5,Attack in the middle,23,0,3-4-3,3,4,3,1,-10,11,ZPEUEPHHEUQUUQ,2402222424,H,Guinée,6.75,10.5,9.5,11.75,13.0,12.5,11.0,6.25,7.5,Normal,0,0,3-4-3,3,4,3,0,0,5,ZHEZEHHUEUHHWH,0,A,41233054,Gui,2026-06-19,AIM,F,343,ND-W-NDD-DDWDW
3,2026-06-12 20:00:00+02:00,94,Friendly,Nicaragua,,,,,,7.75,24.5,24.25,26.25,6.75,6.0,7.0,8.0,12.0,Long shots,8,0,5-4-1,5,4,1,0,-10,12,ZQPUHHPUEQUEQE,2404232222,H,Guinea Ecuatorial,2.0,15.75,16.75,16.75,3.75,7.75,12.5,6.75,8.0,Counter-attacks,14,0,5-2-3,5,2,3,0,-10,3,QQHPQQEEEZZTQZ,2004241004,A,41197999,Gui,2026-06-12,LS,F,LS,NDWNWDMD-DD-D-
4,2026-06-05 23:30:00+02:00,94,America Cup,Nicaragua,19.1581,16.9994,12.9519,12.7404,10.6943,18.75,16.0,14.75,13.75,17.75,15.75,12.0,9.0,11.0,Normal,0,0,3-5-2,3,5,2,3,0,13,ZHEHEPUUUHUUEP,2100400300,H,Barbados,15.75,17.5,18.75,17.75,13.5,11.75,12.5,9.25,12.75,Normal,0,0,3-5-2,3,5,2,4,3,16,ZQEPEHHUpHUTEW,24300,A,40822931,Bar,2026-06-05,N,CC,bal,ND-O-NNWNNMN-N
5,2026-05-29 23:30:00+02:00,94,America Cup,Nicaragua,6.9748,8.3161,15.0226,13.3427,11.1999,12.25,22.25,22.25,22.5,6.5,7.75,14.0,8.0,11.75,Pressing,11,0,4-5-1,4,5,1,0,-10,12,ZUHEQUUHUUUEWE,2040300400,A,República Dominicana,17.75,18.75,19.0,18.5,14.25,13.75,11.25,8.75,11.5,Normal,0,0,3-5-2,3,5,2,1,1,13,ZQEHEQQHUQQUEP,20000300,H,40822918,Rep,2026-05-29,Pr,CC,AoD,NDN-WNMNNWN-N-
6,2026-05-22 23:30:00+02:00,94,America Cup,Nicaragua,14.5407,11.9897,14.2856,9.246,7.7611,10.0,23.0,21.0,20.25,14.25,11.75,14.0,8.5,11.25,Counter-attacks,18,0,4-4-2,4,4,2,0,-10,11,ZUUEHQUUEUUQEU,2402040100,H,Chile,16.5,18.75,20.5,19.75,11.75,13.25,12.25,10.75,13.5,Normal,0,0,3-5-2,3,5,2,3,4,15,ZUEHEUUUHHHWEU,3001300,A,40822905,Chi,2026-05-22,CA,CC,442ca,NDW-NDNW-NON-N
7,2026-05-15 23:30:00+02:00,94,America Cup,Nicaragua,6.7446,8.743,12.2402,14.1809,11.9035,12.25,21.5,22.25,23.5,6.75,8.75,12.25,7.75,12.0,Pressing,11,0,4-5-1,4,5,1,2,-10,12,ZUHEHQUHUHUEWE,2042300000,A,Paraguay,15.0,14.5,15.5,17.0,13.75,18.0,21.75,10.75,11.75,Normal,0,0,3-4-3,3,4,3,3,1,13,UUEUEUHEHHHQQQ,23040000,H,40822889,Par,2026-05-15,Pr,CC,AoD,NDN-WDMNNNN-N-
8,2026-05-08 23:30:00+02:00,94,America Cup,Nicaragua,17.7271,14.8594,12.2525,12.1816,10.2253,16.0,16.5,16.5,16.75,17.0,14.25,11.75,8.25,11.0,Normal,0,0,3-5-2,3,5,2,4,10,12,ZHEHEUUUHHQUPE,20400300,H,El Salvador,8.0,24.0,22.25,24.25,12.5,9.0,10.75,8.75,12.5,Counter-attacks,22,0,5-3-2,5,3,2,0,-10,14,ZSTPTPQEpEHTEW,2404202020,A,40822872,El ,2026-05-08,N,CC,att,NN-N-DNWNNMNN-
9,2026-05-01 23:30:00+02:00,94,America Cup,Nicaragua,15.2411,12.2473,5.9876,8.2621,6.9352,7.5,24.75,23.5,25.0,14.0,11.25,5.5,8.25,11.0,Counter-attacks,22,0,5-3-2,5,3,2,5,-10,11,ZQUHHUUPQEEUQE,2404211100,A,Barbados,14.25,16.0,13.0,14.5,16.75,16.75,16.25,9.5,11.75,Normal,0,0,2-5-3,2,5,3,1,0,15,ZHEEEUUHUTHPTQ,34000000,H,40822859,Bar,2026-05-01,CA,CC,hardca,NDWNWDOOO--NN-
10,2026-04-27 23:30:00+02:00,94,America Cup,Nicaragua,10.574,16.6958,19.7567,11.5156,9.6662,15.5,12.25,14.75,18.25,9.5,15.0,17.75,8.5,10.75,Normal,0,0,2-5-3,2,5,3,2,8,11,ZEEEHQUHQQUQUP,30140000,H,República Dominicana,17.0,16.25,17.5,18.25,13.75,15.75,14.0,8.25,10.75,Normal,0,0,3-5-2,3,5,2,1,-1,13,ZUEHEQQUQHQHEW,3000300,A,40822843,Rep,2026-04-27,N,CC,att,N---NNMNOWNNNN
11,2026-04-24 23:30:00+02:00,94,America Cup,Nicaragua,7.6142,8.1581,14.6846,12.5442,10.5296,11.0,22.75,22.25,22.0,7.0,7.5,13.5,8.0,11.5,Pressing,11,0,4-5-1,4,5,1,0,-10,12,ZUHEQUQHQUUEWE,2040300400,A,Chile,13.75,17.25,18.0,17.75,13.5,14.75,13.75,11.5,13.0,Normal,0,0,3-4-3,3,4,3,2,4,14,ZUEUEUQUUEQPQU,3003000,H,40822827,Chi,2026-04-24,Pr,CC,AoD,NDN-WNMNNWN-N-
12,2026-04-20 23:30:00+02:00,94,America Cup,Nicaragua,12.9485,14.2698,17.4409,12.497,10.49,12.0,16.25,17.0,17.5,12.25,13.5,16.5,8.5,11.0,Normal,0,0,3-5-2,3,5,2,0,-2,11,ZUEHEQQHHUUPEU,3004000,H,Paraguay,7.75,27.0,27.5,26.25,15.25,4.5,14.25,9.5,13.25,Counter-attacks,23,0,5-4-1,5,4,1,2,-10,13,UUUHHQQHEHHEEQ,400214404,A,40822814,Par,2026-04-20,N,CC,bal,NN-N-NMNNWNN-N
13,2026-04-17 23:30:00+02:00,94,America Cup,Nicaragua,15.2764,12.6872,8.5444,10.3779,8.7112,7.5,21.75,20.25,21.25,14.75,12.25,8.25,8.0,10.75,Counter-attacks,17,0,4-4-2,4,4,2,0,-8,9,ZQUEHUUHHEUUEW,402000300,A,El Salvador,10.0,17.25,17.25,17.0,14.75,9.75,13.5,9.75,13.0,Play creatively,23,0,3-5-2,3,5,2,1,-5,19,ZSEQEQQUUHQPEH,20404000,H,40822800,El ,2026-04-17,CA,CC,442ca,NNW-NDNNN-MN-N
14,2026-04-10 20:00:00+02:00,94,Friendly,Nicaragua,,,,,,5.25,8.0,12.75,8.75,6.25,4.5,8.0,8.25,8.75,Attack in the middle,21,0,4-5-1,4,5,1,1,-7,9,UEQZHUHQUQUEPE,4011342430,H,El Salvador,7.0,16.5,17.75,19.25,9.75,8.75,9.75,6.75,9.25,Normal,0,0,3-5-2,3,5,2,6,-10,8,UQEPESUUpQQWEZ,2020020000,A,40838150,El ,2026-04-10,AIM,F,AoD,N-WNOOMWDWM-N-
15,2026-04-03 20:00:00+02:00,94,Friendly,Nicaragua,,,,,,8.25,20.5,24.75,24.5,8.25,10.5,8.75,8.75,12.25,Counter-attacks,20,0,5-3-2,5,3,2,1,-10,13,ZPHTUHEEUUHQEQ,2004031000,H,Scotland,4.75,21.25,20.75,22.0,9.25,9.75,13.0,8.0,11.25,Counter-attacks,18,0,5-3-2,5,3,2,0,-10,7,ZUQQQUUEHEHUEW,404000000,A,40800326,Sco,2026-04-03,CA,F,hardca,NDNNWN--MONN-N
16,2026-03-27 20:00:00+01:00,92,Friendly,Nicaragua,,,,,,9.25,14.25,14.75,15.25,17.0,19.0,11.25,9.0,11.0,Normal,0,0,3-4-3,3,4,3,0,5,11,ZHEUEUUUEUHWUW,3000,A,Rossiya,8.25,22.0,22.25,22.0,11.25,10.0,10.5,8.0,11.0,Counter-attacks,18,0,4-4-2,4,4,2,1,-10,10,ZHUEZQUEQHQUEQ,400000000,H,40636998,Ros,2026-03-27,N,F,343,NN-N-NNN-NMNNN
17,2026-03-20 20:00:00+01:00,92,Friendly,Nicaragua,,,,,,8.5,19.0,21.5,19.25,7.5,11.5,11.75,8.0,11.0,Counter-attacks,16,0,4-4-2,4,4,2,2,-5,10,ZUHEUHHEUQUTWE,300020,A,Colombia,10.0,19.5,18.75,19.25,12.5,12.0,12.0,7.75,10.75,Normal,0,0,3-5-2,3,5,2,0,-10,9,ZQEQEQQHUUQHEH,0,H,40374537,Col,2026-03-20,CA,F,442ca,NNN-NNM-NNNDN-
18,2026-03-13 20:00:00+01:00,92,Friendly,Nicaragua,,,,,,9.75,13.25,16.0,13.25,15.25,15.5,9.75,8.5,10.75,Attack in the middle,23,0,3-4-3,3,4,3,4,5,12,ZHEUEUUUEUUQPQ,3000,H,Venezuela,6.25,14.25,14.0,15.0,13.75,15.5,13.75,6.75,8.5,Normal,0,0,3-4-3,3,4,3,1,0,8,ZUEPEUQUEQQQUU,0,A,40211889,Ven,2026-03-13,AIM,F,343,NN-N-NNN-NMNNN
19,2026-03-06 20:00:00+01:00,92,Friendly,Nicaragua,,,,,,8.5,17.5,17.25,17.25,15.25,13.75,9.25,8.5,11.0,Counter-attacks,15,0,4-4-2,4,4,2,0,0,9,ZHUEHPUUEUHQEU,400000300,A,Nippon,9.5,23.5,28.5,24.25,9.0,7.0,8.0,8.25,12.25,Pressing,12,0,5-4-1,5,4,1,0,-10,11,ZUHTUUQHEHQEPE,2000200000,H,40186468,Nip,2026-03-06,CA,F,442ca,NNW-NNNN-NMN-N
20,2026-02-27 20:00:00+01:00,92,Friendly,Nicaragua,,,,,,7.5,17.75,17.75,18.25,12.25,11.0,13.25,8.75,10.75,Counter-attacks,15,0,4-4-2,4,4,2,0,-10,9,ZHUEUPUUEUUQEU,400010004,H,Prateh Kampuchea,6.75,19.75,22.75,20.75,11.0,11.0,11.25,7.75,10.75,Counter-attacks,20,0,4-4-2,4,4,2,0,-10,10,ZHUEQHQUEUUEQT,2002020000,A,40139310,Pra,2026-02-27,CA,F,442ca,NNW-NNNO-NNN-W
21,2026-02-20 20:00:00+01:00,92,Friendly,Nicaragua,,,,,,10.5,8.5,14.0,13.5,7.25,16.25,14.25,9.25,10.25,Attack in the middle,23,0,2-5-3,2,5,3,4,0,12,ZEEHEPHUUUUUWQ,1030000000,A,Palestine,9.25,15.5,16.0,15.5,12.25,12.75,11.75,7.25,10.0,Normal,0,0,3-5-2,3,5,2,0,3,9,ZHEUEHQZpQHUEU,20000,H,40094825,Pal,2026-02-20,AIM,F,bal,N--O-NMNNNNNNN
22,2026-02-13 20:00:00+01:00,92,Friendly,Nicaragua,,,,,,8.25,15.75,15.25,15.75,11.5,15.25,12.25,8.5,10.5,Play creatively,24,0,3-4-3,3,4,3,4,0,12,ZHEUEUUUEUUQPQ,0,H,Bénin,5.25,19.75,19.75,18.25,6.75,10.75,6.75,8.25,11.75,Counter-attacks,19,0,5-2-3,5,2,3,0,-10,7,PHTPZHEpEPEUTT,404021000,A,40046003,Bén,2026-02-13,PC,F,343,NN-N-NNN-NNNNN
23,2026-02-06 20:00:00+01:00,92,World Cup,Nicaragua,10.3365,20.1562,18.8642,12.7211,10.6781,18.75,9.75,13.0,13.75,10.0,19.5,18.25,9.0,11.0,Attack in the middle,25,0,3-5-2,3,5,2,2,10,15,ZHEHEQHUQUUUPE,3001000,H,Norge,18.5,18.0,17.5,16.75,13.0,13.5,13.0,9.5,12.5,Normal,0,0,3-5-2,3,5,2,3,2,12,UUEHEUHHQHQEQW,103010300,A,39851856,Nor,2026-02-06,AIM,WC2,att,NN-N-NMNNONNN-
24,2026-01-30 20:00:00+01:00,92,World Cup,Nicaragua,17.3956,6.6152,5.1452,9.7723,8.2029,9.0,22.25,27.5,22.75,17.75,6.75,5.25,9.0,12.5,Counter-attacks,23,0,5-4-1,5,4,1,1,-10,12,ZQTHHHUHpEQUEE,204234,A,Canada,17.0,13.5,12.5,11.5,18.0,20.25,13.25,9.5,10.5,Normal,0,0,2-5-3,2,5,3,4,10,14,ZUEEUEHHQHQQQP,1003000,H,39851824,Can,2026-01-30,CA,WC2,hardca,NNNNNDNWD-MW--
25,2026-01-26 20:00:00+01:00,92,World Cup,Nicaragua,9.0741,12.3508,13.6111,12.1544,10.2024,16.75,19.0,20.0,18.25,9.0,12.25,13.5,7.75,11.5,Normal,0,0,3-5-2,3,5,2,2,0,13,ZHEHEQQHUHUEPU,3000000,H,Deutschland,11.5,21.5,25.75,21.5,12.75,12.25,12.25,9.75,13.0,Counter-attacks,19,0,4-4-2,4,4,2,0,-10,17,UUUEHUQHEUHEQH,3000000,A,39851789,Deu,2026-01-26,N,WC2,bal,NN-N-NMNNNN-NN
26,2026-01-23 20:00:00+01:00,92,World Cup,Nicaragua,6.9185,13.8369,13.5898,9.3251,7.8275,8.5,21.75,26.5,23.0,7.0,14.0,13.75,8.5,12.25,Counter-attacks,23,0,5-3-2,5,3,2,2,-10,15,ZHHHHQEEHQSEWU,2000001000,A,Deutschland,13.75,10.25,14.0,16.5,13.0,18.5,21.5,10.75,12.5,Normal,0,0,2-5-3,2,5,3,3,5,16,UEEUEUQHUQHHQP,1030041000,H,39851759,Deu,2026-01-23,CA,WC2,hardca,NDNNNN--NON-NN
27,2026-01-19 20:00:00+01:00,92,World Cup,Nicaragua,14.5888,14.3373,9.5582,12.2639,10.2944,12.25,18.0,19.0,18.0,14.5,14.25,9.5,8.25,11.5,Normal,0,0,3-5-2,3,5,2,1,0,15,ZHEHEQUQUHHUPE,3000,H,Canada,13.75,15.5,14.0,14.75,14.75,16.5,14.5,8.5,10.75,Play creatively,24,0,3-5-2,3,5,2,0,0,15,ZUEUEUHHQUHEQQ,103000300,A,39851728,Can,2026-01-19,N,WC2,bal,NN-N-NNNNMNNN-
28,2026-01-16 20:00:00+01:00,92,World Cup,Nicaragua,12.9638,11.9267,6.4819,9.6193,8.0744,7.25,24.0,28.0,22.25,12.5,11.5,6.25,8.25,12.5,Counter-attacks,25,0,5-3-2,5,3,2,2,-10,15,ZQHHHHSQHEEUUE,201000,A,Norge,11.25,15.0,13.5,15.25,17.25,19.0,16.25,10.0,11.75,Normal,0,0,3-4-3,3,4,3,0,6,13,UUEHEUQHEHQUQP,103003000,H,39851696,Nor,2026-01-16,CA,WC2,hardca,NNNNNDNON--NN-
