,Match Datetime,campaign,Competition,Team name,sc_ra,sc_ca,sc_la,sc_md,sc_md_pic,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,id,Opponent,Match Date,Tactic short,Match Type,T_C,Indiv Order
0,2026-06-26 20:00:00+02:00,94,Nations Cup,Lubnan,11.9855,12.7505,14.0256,10.7864,9.0541,10.0,16.25,16.0,15.75,11.75,12.5,13.75,7.75,10.5,Play creatively,21,0,3-5-2,3,5,2,3,0,11,UUEUEQQQHHHEQQ,2003000000,H,Northern Ireland,7.75,21.25,23.5,21.75,13.75,12.25,14.25,7.75,11.75,Counter-attacks,18,0,4-4-2,4,4,2,1,-9,13,ZHTEQUHQEpHUEQ,2100,A,41263699,Nor,2026-06-26,PC,NC,PC,ND-N-NMNNNN-NN
1,2026-06-19 20:00:00+02:00,94,Friendly,Lubnan,,,,,,8.0,17.75,21.0,16.25,16.5,10.5,6.0,6.0,10.0,Normal,0,0,5-3-2,5,3,2,1,0,9,ZZQUQPHHHEEWEU,1000204000,A,Hellas,10.5,17.0,20.25,18.0,11.75,10.0,11.0,7.25,11.5,Play creatively,23,0,4-5-1,4,5,1,2,0,11,ZHUEUQUUHUTEQE,30,H,41230185,Hel,2026-06-19,N,F,bal,NONNNDNWN--N-N
2,2026-06-12 20:00:00+02:00,94,Friendly,Lubnan,,,,,,9.0,17.0,16.5,16.5,11.25,10.75,12.0,7.25,10.0,Normal,0,0,3-5-2,3,5,2,2,-5,9,UPEQEHUZUHHQEQ,0,A,Ecuador,7.25,14.5,14.5,14.5,14.0,15.25,15.5,6.5,8.75,Normal,0,0,3-4-3,3,4,3,0,0,8,ZQETEQUTEHHHTH,20,H,41191015,Ecu,2026-06-12,N,F,bal,NN-N-NNNNNNN-N
3,2026-06-05 12:00:00+02:00,94,Asia and Oceania Cup,Lubnan,12.5875,19.2665,13.1012,16.9866,14.2585,14.5,8.75,13.75,8.5,12.25,18.75,12.75,7.75,10.0,Attack in the middle,23,0,2-5-3,2,5,3,2,10,15,UEUEUEUHHHHTWQ,1130003000,A,Bangladesh,12.0,17.5,17.0,17.75,14.75,14.0,14.25,9.0,11.5,Normal,0,0,3-5-2,3,5,2,5,0,12,UHEUEHQUHSQPEQ,10000,H,40818970,Ban,2026-06-05,AIM,CC,AoA,N-O-O-MNNNMNNN
4,2026-05-29 12:00:00+02:00,94,Asia and Oceania Cup,Lubnan,10.0491,16.4908,17.2638,11.2274,9.4242,16.25,16.0,16.0,16.75,9.75,16.0,16.75,8.75,10.75,Normal,0,0,3-4-3,3,4,3,3,3,16,UUEUETEHHHHTQP,2100000000,H,Iran,9.0,23.5,22.75,23.25,15.25,13.5,14.75,8.5,11.5,Counter-attacks,20,0,4-4-2,4,4,2,3,-10,14,ZHQETUQEHpUHQE,400002000,A,40818948,Ira,2026-05-29,N,CC,343,ND-O-N-NNNNNNN
5,2026-05-22 12:00:00+02:00,94,Asia and Oceania Cup,Lubnan,6.8676,12.1504,13.9994,10.4367,8.7606,12.0,21.0,23.75,20.5,6.5,11.5,13.25,8.25,11.5,Counter-attacks,18,0,4-4-2,4,4,2,1,-8,12,UUHEUTEHTHUEWQ,2000201100,A,Al Kuwayt,5.75,22.0,23.0,21.25,14.5,6.5,12.25,6.75,10.25,Counter-attacks,22,0,5-3-2,5,3,2,0,-10,11,ZUPZPHUUEEQHEH,2004014144,H,40818927,Al ,2026-05-22,CA,CC,442ca,NDN-NN-DNOO-NN
6,2026-05-15 12:00:00+02:00,94,Asia and Oceania Cup,Lubnan,14.141,14.6552,11.0557,12.1823,10.2259,13.5,17.0,16.5,15.75,13.75,14.25,10.75,8.25,10.75,Play creatively,24,0,3-5-2,3,5,2,0,-6,14,UTEUEUQTHHQPQE,20100300,H,Palestine,9.75,24.75,27.75,24.25,15.75,6.0,11.25,8.0,12.25,Counter-attacks,18,0,4-4-2,4,4,2,2,-10,16,UHHEUUHUEUUQEU,40044,A,40818906,Pal,2026-05-15,PC,CC,PC,NN-N-DNONNMNN-
7,2026-05-08 12:00:00+02:00,94,Asia and Oceania Cup,Lubnan,12.8303,13.6158,14.4013,13.0096,10.9203,15.25,18.75,18.75,18.25,12.25,13.0,13.75,8.25,11.25,Normal,0,0,3-5-2,3,5,2,2,2,14,ZUEHETUHTHQTEW,2000000000,A,Al Urdun,14.5,16.0,13.25,9.5,15.75,19.0,9.75,9.0,10.25,Normal,0,0,2-5-3,2,5,3,1,0,13,ZHEHEEHHHHPQPQ,1113000,H,40818885,Al ,2026-05-08,N,CC,bal,ND-N-NNNNNNN-N
8,2026-05-01 12:00:00+02:00,94,Asia and Oceania Cup,Lubnan,15.1099,15.8914,14.5888,12.0223,10.0915,14.0,16.0,16.25,15.25,14.5,15.25,14.0,8.5,11.0,Normal,0,0,3-5-2,3,5,2,1,5,15,ZUEHEQQTHHQTPE,0,H,Bangladesh,10.75,21.75,24.75,22.5,12.75,12.0,12.75,8.25,11.75,Counter-attacks,18,0,4-4-2,4,4,2,2,-10,12,UHUEUUQHESUEQQ,0,A,40818865,Ban,2026-05-01,N,CC,bal,NN-N-NNNNNNNN-
9,2026-04-27 12:00:00+02:00,94,Asia and Oceania Cup,Lubnan,13.9331,15.4813,13.6751,14.1518,11.879,17.0,16.5,16.25,15.5,13.5,15.0,13.25,8.75,10.75,Normal,0,0,3-5-2,3,5,2,2,0,13,UUEHEQQTHHHTWE,103000300,A,Iran,16.75,19.0,19.25,19.5,14.5,13.5,14.25,9.0,11.75,Normal,0,0,3-4-3,3,4,3,3,-2,13,ZUEUEHTUEUUHTP,20,H,40818842,Ira,2026-04-27,N,CC,bal,NN-O-NMNNNMNN-
